date,code,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,text
2023-01-03,19,0.3743457198143005,0.0756809115409851,0.3609174191951751,0.0736841112375259,0.0175964012742042,0.0183711238205432,0.0080059319734573,0.0176887419074773,"핵심 주제: 기업 전략 및 시장 동향: 2023년 초 다양한 기업들이 조직 개편, 신제품 출시, 인수 합병을 통해 사업 확장을 모색하고 있으며, 주식 시장, 기술 발전, 여러 산업 분야의 시장 성장 및 전망에 대한 소식이 주를 이룬다."
2023-01-04,18,0.0542832091450691,0.3261256217956543,0.0761330872774124,0.0244248546659946,0.3400251269340515,0.1860554814338684,0.1539744883775711,0.4385371506214142,"핵심 주제: 글로벌 기업들의 최신 사업 동향 및 기술 혁신
핵심 내용: 다양한 글로벌 기업들이 실적 발표, 인수합병, 구조조정 등의 주요 사업 소식을 전하고 있습니다. CES 2023을 비롯해 AI, 클라우드, 스마트 기기 등 첨단 기술 기반의 신제품 및 서비스 출시가 활발하며, 주식 시장의 변동성과 특정 산업군의 시장 전망에 대한 보고서들이 다수 발표되어 전반적인 경제 및 기술 시장의 역동적인 흐름을 보여줍니다."
2023-01-05,40,0.1870400011539459,0.0053128460422158,0.1720045655965805,0.2984698414802551,0.0245380476117134,0.1283314526081085,0.0842640623450279,0.0076404889114201,"핵심 주제: 기업 활동, 기술 혁신 및 글로벌 시장 동향
기업들은 실적 발표, 신제품 출시(CES 중심), 인수합병 및 인사 변경을 활발히 진행하고 있다. 경제 불확실성 속 기술 기업들은 대규모 감원을 겪으나 AI, 메타버스 등 혁신 기술 개발도 지속된다. 글로벌 경제는 중국의 회복과 인플레이션, 금리 예측에 주목하며 다양한 산업 시장 변화가 관측된다."
2023-01-06,56,0.0304371211677789,0.1886998414993286,0.0430054366588592,0.5203418135643005,0.3565211892127991,0.5340536236763,0.4740137159824371,0.464625746011734,"핵심 주제: 다양한 산업 분야의 시장 성장 전망, 신기술 및 제품 출시, 기업의 투자 유치와 재무 실적, 주요 인력 변동 등 광범위한 비즈니스 및 경제 동향."
2023-01-09,42,0.323128342628479,0.4029069244861603,0.3489276766777038,0.023263543844223,0.3644960522651672,0.095896191895008,0.0857660248875618,0.3705853223800659,"핵심 주제: 글로벌 시장 성장 전망 및 기업의 전략적 비즈니스 활동
핵심 내용: 최신 시장 조사 보고서들은 다양한 기술(AI, IoT, AR/VR) 및 산업(디지털 헬스케어, 전기차 등)의 높은 성장률과 시장 규모 확대를 예측합니다. 기업들은 실적 발표, 자금 조달, M&A, 전략적 제휴, 신제품/서비스 출시를 통해 사업 확장 및 혁신을 모색하며, 일부는 규제 변화와 노동 문제에 직면하고 있습니다."
2023-01-10,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-01-11,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-01-12,61,0.1517259627580642,0.385366290807724,0.1866396516561508,0.2955153286457062,0.4266358315944671,0.3696937263011932,0.3536114394664764,0.4545772075653076,"핵심 주제: 기술 혁신 및 산업 동향: 기술 혁신과 디지털 전환이 다양한 산업 분야의 성장과 시장 변화를 주도하며, 기업들은 인수합병 및 파트너십을 통해 사업을 확장하고 있습니다. 한편, 일부 기업들은 노사 관계 및 규제 문제에 직면하고 있습니다."
2023-01-13,56,0.0304371193051338,0.1886998414993286,0.0430054366588592,0.5203418135643005,0.3565211892127991,0.5340536236763,0.4740137159824371,0.464625746011734,"핵심 주제: 다양한 산업 분야의 시장 성장 전망, 신기술 및 제품 출시, 기업의 투자 유치와 재무 실적, 주요 인력 변동 등 광범위한 비즈니스 및 경제 동향."
2023-01-17,19,0.3743457198143005,0.0756809115409851,0.3609174191951751,0.0736841112375259,0.0175964012742042,0.0183711238205432,0.0080059319734573,0.0176887419074773,"핵심 주제: 기업 전략 및 시장 동향: 2023년 초 다양한 기업들이 조직 개편, 신제품 출시, 인수 합병을 통해 사업 확장을 모색하고 있으며, 주식 시장, 기술 발전, 여러 산업 분야의 시장 성장 및 전망에 대한 소식이 주를 이룬다."
2023-01-18,41,0.5257062911987305,0.3092219829559326,0.5159067511558533,0.0615282505750656,0.0869688019156456,0.052277747541666,0.0329223871231079,0.1915467530488968,"핵심 주제: 다양한 산업 분야의 기업들이 신제품 출시, 투자 유치, M&A, 시장 성장 전망, AI 및 Web3 기술 혁신 등 활발한 사업 동향을 보입니다. 동시에 규제 및 시장 관련 도전 과제에도 직면하고 있습니다."
2023-01-19,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-01-20,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-01-23,61,0.1517259627580642,0.385366290807724,0.1866396516561508,0.2955153286457062,0.4266358315944671,0.3696937263011932,0.3536114394664764,0.4545772075653076,"핵심 주제: 기술 혁신 및 산업 동향: 기술 혁신과 디지털 전환이 다양한 산업 분야의 성장과 시장 변화를 주도하며, 기업들은 인수합병 및 파트너십을 통해 사업을 확장하고 있습니다. 한편, 일부 기업들은 노사 관계 및 규제 문제에 직면하고 있습니다."
2023-01-24,61,0.1517259627580642,0.385366290807724,0.1866396516561508,0.2955153286457062,0.4266358315944671,0.3696937263011932,0.3536114394664764,0.4545772075653076,"핵심 주제: 기술 혁신 및 산업 동향: 기술 혁신과 디지털 전환이 다양한 산업 분야의 성장과 시장 변화를 주도하며, 기업들은 인수합병 및 파트너십을 통해 사업을 확장하고 있습니다. 한편, 일부 기업들은 노사 관계 및 규제 문제에 직면하고 있습니다."
2023-01-25,56,0.0304371211677789,0.1886998414993286,0.0430054366588592,0.5203418135643005,0.3565211892127991,0.5340536236763,0.4740137159824371,0.464625746011734,"핵심 주제: 다양한 산업 분야의 시장 성장 전망, 신기술 및 제품 출시, 기업의 투자 유치와 재무 실적, 주요 인력 변동 등 광범위한 비즈니스 및 경제 동향."
2023-01-26,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-01-27,21,0.1068931519985199,0.036798145622015,0.1068246662616729,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-01-30,41,0.5257062911987305,0.3092219829559326,0.5159067511558533,0.0615282505750656,0.0869688019156456,0.052277747541666,0.0329223871231079,0.1915467530488968,"핵심 주제: 다양한 산업 분야의 기업들이 신제품 출시, 투자 유치, M&A, 시장 성장 전망, AI 및 Web3 기술 혁신 등 활발한 사업 동향을 보입니다. 동시에 규제 및 시장 관련 도전 과제에도 직면하고 있습니다."
2023-01-31,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-01,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-02,18,0.0542832091450691,0.3261256217956543,0.0761330872774124,0.0244248546659946,0.3400251269340515,0.1860554814338684,0.1539744883775711,0.4385371506214142,"핵심 주제: 글로벌 기업들의 최신 사업 동향 및 기술 혁신
핵심 내용: 다양한 글로벌 기업들이 실적 발표, 인수합병, 구조조정 등의 주요 사업 소식을 전하고 있습니다. CES 2023을 비롯해 AI, 클라우드, 스마트 기기 등 첨단 기술 기반의 신제품 및 서비스 출시가 활발하며, 주식 시장의 변동성과 특정 산업군의 시장 전망에 대한 보고서들이 다수 발표되어 전반적인 경제 및 기술 시장의 역동적인 흐름을 보여줍니다."
2023-02-03,42,0.323128342628479,0.4029069244861603,0.3489276766777038,0.023263543844223,0.3644960522651672,0.095896191895008,0.0857660248875618,0.3705853223800659,"핵심 주제: 글로벌 시장 성장 전망 및 기업의 전략적 비즈니스 활동
핵심 내용: 최신 시장 조사 보고서들은 다양한 기술(AI, IoT, AR/VR) 및 산업(디지털 헬스케어, 전기차 등)의 높은 성장률과 시장 규모 확대를 예측합니다. 기업들은 실적 발표, 자금 조달, M&A, 전략적 제휴, 신제품/서비스 출시를 통해 사업 확장 및 혁신을 모색하며, 일부는 규제 변화와 노동 문제에 직면하고 있습니다."
2023-02-06,10,0.1270771026611328,0.1403824388980865,0.1434218883514404,0.2559103071689605,0.1569598168134689,0.2696587443351745,0.208509549498558,0.2330402582883834,"핵심 주제: 기업 활동과 시장 동향: 다양한 기업들이 실적 발표, 인수합병, 신기술 출시를 통해 성장을 모색하고 있으며, AI 등 기술 혁신과 거시 경제 및 규제 환경 변화가 산업 전반에 영향을 미치고 있음."
2023-02-07,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-08,19,0.3743457198143005,0.0756809115409851,0.3609174191951751,0.0736841112375259,0.0175964012742042,0.0183711238205432,0.0080059319734573,0.0176887419074773,"핵심 주제: 기업 전략 및 시장 동향: 2023년 초 다양한 기업들이 조직 개편, 신제품 출시, 인수 합병을 통해 사업 확장을 모색하고 있으며, 주식 시장, 기술 발전, 여러 산업 분야의 시장 성장 및 전망에 대한 소식이 주를 이룬다."
2023-02-09,41,0.5257062911987305,0.3092219829559326,0.5159067511558533,0.0615282505750656,0.0869688019156456,0.052277747541666,0.0329223871231079,0.1915467530488968,"핵심 주제: 다양한 산업 분야의 기업들이 신제품 출시, 투자 유치, M&A, 시장 성장 전망, AI 및 Web3 기술 혁신 등 활발한 사업 동향을 보입니다. 동시에 규제 및 시장 관련 도전 과제에도 직면하고 있습니다."
2023-02-10,21,0.1068931519985199,0.0367981493473053,0.1068246662616729,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-13,61,0.1517259627580642,0.385366290807724,0.1866396516561508,0.2955153286457062,0.4266358613967895,0.3696937263011932,0.3536114394664764,0.4545772075653076,"핵심 주제: 기술 혁신 및 산업 동향: 기술 혁신과 디지털 전환이 다양한 산업 분야의 성장과 시장 변화를 주도하며, 기업들은 인수합병 및 파트너십을 통해 사업을 확장하고 있습니다. 한편, 일부 기업들은 노사 관계 및 규제 문제에 직면하고 있습니다."
2023-02-14,21,0.1068931519985199,0.036798145622015,0.1068246662616729,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-15,21,0.1068931519985199,0.0367981418967247,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-16,18,0.0542832091450691,0.3261256217956543,0.0761330872774124,0.0244248546659946,0.3400251269340515,0.1860554814338684,0.1539744883775711,0.4385371506214142,"핵심 주제: 글로벌 기업들의 최신 사업 동향 및 기술 혁신
핵심 내용: 다양한 글로벌 기업들이 실적 발표, 인수합병, 구조조정 등의 주요 사업 소식을 전하고 있습니다. CES 2023을 비롯해 AI, 클라우드, 스마트 기기 등 첨단 기술 기반의 신제품 및 서비스 출시가 활발하며, 주식 시장의 변동성과 특정 산업군의 시장 전망에 대한 보고서들이 다수 발표되어 전반적인 경제 및 기술 시장의 역동적인 흐름을 보여줍니다."
2023-02-17,21,0.1068931519985199,0.036798145622015,0.1068246811628341,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
2023-02-21,19,0.3743457198143005,0.0756809115409851,0.3609174191951751,0.0736841112375259,0.0175964012742042,0.0183711238205432,0.0080059319734573,0.0176887419074773,"핵심 주제: 기업 전략 및 시장 동향: 2023년 초 다양한 기업들이 조직 개편, 신제품 출시, 인수 합병을 통해 사업 확장을 모색하고 있으며, 주식 시장, 기술 발전, 여러 산업 분야의 시장 성장 및 전망에 대한 소식이 주를 이룬다."
2023-02-22,42,0.323128342628479,0.4029069244861603,0.3489276766777038,0.023263543844223,0.3644960522651672,0.095896191895008,0.0857660248875618,0.3705853223800659,"핵심 주제: 글로벌 시장 성장 전망 및 기업의 전략적 비즈니스 활동
핵심 내용: 최신 시장 조사 보고서들은 다양한 기술(AI, IoT, AR/VR) 및 산업(디지털 헬스케어, 전기차 등)의 높은 성장률과 시장 규모 확대를 예측합니다. 기업들은 실적 발표, 자금 조달, M&A, 전략적 제휴, 신제품/서비스 출시를 통해 사업 확장 및 혁신을 모색하며, 일부는 규제 변화와 노동 문제에 직면하고 있습니다."
2023-02-23,37,0.5037435293197632,0.102250762283802,0.4646539390087127,0.3066503703594208,0.0357668325304985,0.1682482957839965,0.1293755173683166,0.0448251664638519,"핵심 주제: 여러 기업들이 실적 발표, 전략적 파트너십, 사업 확장 및 신기술(AI, 디지털 전환 등)을 통한 혁신을 알리고 있으며, 다양한 산업 시장이 성장세를 보임. 그러나 규제 강화, 사이버 공격, 경제적 불확실성 같은 도전 과제 또한 직면하고 있음."
2023-02-24,21,0.1068931519985199,0.036798145622015,0.1068246737122535,0.6194009780883789,0.1016407683491706,0.3660141825675964,0.298513650894165,0.1155087053775787,"핵심 주제: 광범위한 산업의 기업 활동 및 시장 동향. 기업들은 AI 기반 신기술 개발, 전략적 파트너십, 인수합병, 신제품 출시를 활발히 추진하며, 여러 시장이 성장세를 예측하고 재무 실적을 발표하고 있다."
